user_id,steam_id,playtime_forever,playtime_2weeks,id,]playtime_2weeks
76561198165870150,76561198165870150,3241,0,4000,0
76561198083049918,76561198083049918,552,0,21130,0
76561198072652548,76561198072652548,1549,0,220,0
Infixation,76561198092508814,3,0,220,0
76561198071162228,76561198071162228,729,0,4000,0
brodo764,76561198084478833,97,0,4700,0
76561198047304525,76561198047304525,53291,0,4000,0
76561198068855162,76561198068855162,2298,0,3910,0
76561197994969639,76561197994969639,47,0,4000,0
76561198064016444,76561198064016444,39481,0,4000,0
minecraft123,76561198044182857,22377,0,240,0
JuanManSnipez,76561198079788896,221,0,240,0
Ben_Andy,76561198088398113,1299,0,2700,0
Bennysaputra,76561198095218545,24336,6,10,6
76561198067021476,76561198067021476,61,0,240,0
76561198190487725,76561198190487725,3187,1,4000,1
76561198027081791,76561198027081791,138,0,320,0
Bhappiikhat,76561198077820099,8526,0,33910,0
76561198027046431,76561198027046431,113,0,4000,0
Ahahahahahahahahahahahahahahaha,76561198077285385,345,0,4000,0
BITCHPLESE,76561198088407186,13779,0,4000,0
Too_1337,76561198021712879,184,0,10,0
76561198069143001,76561198069143001,1,0,240,0
76561198074755143,76561198074755143,453,0,4000,0
limabeansaregross,76561198079216484,3,0,240,0
76561198075175410,76561198075175410,37501,0,4000,0
76561198045214274,76561198045214274,1050,0,11450,0
kinglemon1222,76561198062205562,16920,509,4000,509
76561198050404009,76561198050404009,1934,0,220,0
76561198030636321,76561198030636321,55,0,220,0
76561198007342405,76561198007342405,28,0,240,0
76561198081885254,76561198081885254,19237,91,4000,91
LlamasInNigjamas,76561198060719404,10017,0,4000,0
76561198048370750,76561198048370750,119,0,10,0
76561198035363871,76561198035363871,739,0,70,0
Hummingsenpai,76561198156157448,6,0,12120,0
bioturdz,76561198059368921,322,0,220,0
76561198018845815,76561198018845815,1577,0,15120,0
CHAAANG,76561198017794638,157,0,70,0
76561198056980314,76561198056980314,7452,26,4000,26
76561198077586769,76561198077586769,5208,132,4000,132
76561198043296029,76561198043296029,108,0,4000,0
bitmat,76561197966132503,8,0,10,0
76561198028483487,76561198028483487,157,0,220,0
Ghoster09,76561198075122935,6716,254,4000,254
76561198081496844,76561198081496844,34858,0,4000,0
180577,76561197969841865,99,0,10,0
BlackHeart,76561197989390390,12397,21,240,21
Barridos,76561198087322051,2418,0,10,0
76561198053775195,76561198053775195,626,0,4000,0
Blackhawk611,76561198066797197,65,0,220,0
MRSALM0N,76561198069125112,357,0,300,0
76561198090119638,76561198090119638,72,0,243870,0
76561198039778856,76561198039778856,2465,20,4760,20
76561198077278011,76561198077278011,3686,0,4000,0
76561197988863895,76561197988863895,267,0,550,0
76561198007478325,76561198007478325,1665,0,2100,0
76561197988976770,76561197988976770,44,0,320,0
76561198171166530,76561198171166530,2875,0,4000,0
hbk1462,76561198071216195,2678,313,4000,313
76561198044500343,76561198044500343,741,0,220,0
76561198057521157,76561198057521157,1291,0,240,0
76561198053766465,76561198053766465,1538,0,4500,0
76561198083368833,76561198083368833,5904,0,4000,0
FHK,76561198006893092,237,0,6860,0
76561198082282442,76561198082282442,6781,0,4000,0
Blue333,76561198095017709,5562,0,4000,0
76561198030735076,76561198030735076,1405,0,4000,0
76561198066253111,76561198066253111,14,0,240,0
rrbr,76561198054184029,385,0,240,0
13lazer,76561197982825956,15,0,300,0
76561198070259755,76561198070259755,204,0,220,0
76561198044344399,76561198044344399,30425,101,4000,101
76561197999613236,76561197999613236,27,0,300,0
RespekPlox,76561198065380469,44932,2457,4000,2457
76561197989449545,76561197989449545,1123,0,240,0
bobseagull,76561198063180875,1861,0,240,0
bobsterman,76561198078156208,3272,0,4000,0
76561198068305940,76561198068305940,244,0,4000,0
Bonesdontrattlethem,76561198088996315,101,0,20,0
76561198062403736,76561198062403736,416,0,240,0
76561198073642113,76561198073642113,1809,0,240,0
76561198055648263,76561198055648263,89,0,10,0
boogs17,76561198055862832,41,0,10,0
76561198211433640,76561198211433640,1876,0,4000,0
ilyjoepoe,76561198065377026,654,0,4000,0
Mantrouminati,76561198064694906,1609,0,4000,0
Gameguilder,76561198075040478,7312,0,4000,0
76561198064747645,76561198064747645,222,0,220,0
SamoanTurtle,76561198083366241,3724,0,4000,0
Booyahoo,76561198091679009,1940,0,240,0
knuckleface,76561198017924351,2228,0,240,0
76561198027225504,76561198027225504,988,0,4000,0
dicksoutforboromir,76561198109890020,2481,0,1250,0
dropssdrop,76561198048500278,771,0,6880,0
76561198041245503,76561198041245503,12,0,4000,0
kafugax,76561198066166170,6147,983,730,983
probotsteve,76561198009437435,43,0,8600,0
76561198094177304,76561198094177304,57,0,4000,0
76561198069093971,76561198069093971,600,0,240,0
boydo,76561197961575101,722,0,10,0
BrutalLegend69,76561198075914561,26602,8,4000,8
76561198064026657,76561198064026657,157,0,220,0
76561198024450886,76561198024450886,24460,649,4000,649
76561198057745573,76561198057745573,2742,0,212180,0
saint556,76561198072532181,2,0,10,0
Brayneeah,76561198074377328,1148,0,220,0
xythesis,76561198095132561,70,0,2400,0
76561198068581244,76561198068581244,23,0,4000,0
BreadCommanderz,76561198031904680,6638,0,4000,0
76561198079362142,76561198079362142,966,0,4000,0
brettebear,76561198044351307,1986,0,4000,0
76561198040467357,76561198040467357,372,0,240,0
restinspaghettineverforgetti,76561198155439370,91,0,240,0
spike_heart,76561198012192548,3063,0,240,0
brocky0405,76561198092607786,7232,0,4000,0
76561198046094676,76561198046094676,4605,0,4560,0
76561198087095625,76561198087095625,12,0,240,0
Vladimirputinisgreatman,76561198067411400,227,0,10,0
76561198082582573,76561198082582573,13225,0,4000,0
76561198053917005,76561198053917005,2300,0,22370,0
76561198067729563,76561198067729563,185,0,4000,0
76561198071647862,76561198071647862,4930,0,4000,0
Br0wni3,76561198143997105,125,0,10,0
76561198088957798,76561198088957798,14962,2466,4000,2466
sdarkneeds,76561198092232049,4724,0,4000,0
76561198079351819,76561198079351819,58,0,7970,0
Brutaka3,76561198023721166,1518,0,220,0
76561198065166613,76561198065166613,1,0,240,0
1522188745,76561198067215145,11337,0,4000,0
76561198110065267,76561198110065267,42600,0,4000,0
thebtb,76561197996297264,4,0,1630,0
MoniqueTron,76561198079221660,1354,17,240,17
76561198059167106,76561198059167106,658,0,3830,0
76561198105270589,76561198105270589,1020,0,240,0
notbudds,76561198068935801,14,0,300,0
Trutle,76561198061749928,6770,0,4000,0
BugsyBro,76561198089820597,17618,0,4000,0
76561198041518533,76561198041518533,423,0,70,0
76561197989359805,76561197989359805,4,0,300,0
UNI-Juan,76561198103098166,2907,328,4000,328
Jyep,76561198070300902,10104,0,4000,0
76561198025636863,76561198025636863,1433,0,300,0
76561197978008006,76561197978008006,11,0,10,0
76561198074561346,76561198074561346,229,0,240,0
76561198094074209,76561198094074209,74890,0,4000,0
76561198054155652,76561198054155652,595,0,240,0
76561198036974255,76561198036974255,49,0,3830,0
76561198020272265,76561198020272265,125,0,240,0
743748734,76561198180820691,254,0,17080,0
BurningCassette,76561198101380486,895,0,220,0
R62153,76561198069320654,7515,0,4000,0
76561198087011672,76561198087011672,3069,0,4000,0
busternut,76561198101137754,10538,0,4000,0
76561198075981950,76561198075981950,80,0,10,0
76561198105846578,76561198105846578,10,0,20,0
Butteryyy,76561198075991823,8962,0,4000,0
76561198079326390,76561198079326390,81,0,220,0
76561198142749308,76561198142749308,86,0,2610,0
897w463824638109276,76561198059162034,347,0,220,0
8789568,76561198057331222,10107,0,4000,0
76561198112547239,76561198112547239,929,0,4000,0
tongtel,76561198028946962,27,0,240,0
noblezinho,76561197994793863,171,0,550,0
76561198097794993,76561198097794993,3763,0,4000,0
C13GE,76561198073771299,333,0,70,0
C14M8S,76561198083932637,437,0,220,0
1122305938,76561198026885444,1894,0,220,0
76561198069050565,76561198069050565,27872,14,4000,14
Cabjoy,76561198029384965,102,0,3830,0
76561198082278758,76561198082278758,453,0,4000,0
76561198053685392,76561198053685392,1,0,220,0
Stormaggen,76561198081975172,237,0,4000,0
gusvu,76561198044682452,1,0,15700,0
76561198059718900,76561198059718900,1310,0,240,0
Punixa,76561198061480029,2212,0,4000,0
76561198045679186,76561198045679186,1941,0,4000,0
76561198051084367,76561198051084367,37339,118,4000,118
76561198044402508,76561198044402508,545,32,220,32
76561198081987102,76561198081987102,2016,0,4000,0
calii,76561198089552840,48,0,10,0
76561198084718144,76561198084718144,1404,148,70,148
76561198077034833,76561198077034833,1207,0,240,0
calypto52,76561198045551885,65,0,4000,0
camduman,76561198088908490,87,0,220,0
camquarter,76561198027050521,400,0,220,0
76561198056859428,76561198056859428,7160,0,4000,0
aquelecaraqfazaquilo,76561198073703056,55,0,300,0
Camothecomando,76561198052835715,819,0,240,0
76561198079009374,76561198079009374,113,0,2400,0
76561197992910116,76561197992910116,1812,0,240,0
76561198043609375,76561198043609375,189,0,240,0
76561198039236799,76561198039236799,9402,0,240,0
ThePyrite99,76561198072135441,8,0,240,0
76561198062276935,76561198062276935,740,0,220,0
76561198097295378,76561198097295378,952,0,240,0
76561198036996272,76561198036996272,2,0,240,0
8m96,76561198095343243,23019,0,4000,0
76561198048121243,76561198048121243,17,0,10,0
CAPTAINVRITRAS,76561198072346152,430,0,20570,0
76561198078194423,76561198078194423,2379,0,4000,0
76561198067657905,76561198067657905,12447,0,4000,0
76561198070072786,76561198070072786,759,0,70,0
76561197966764681,76561197966764681,1,0,10,0
76561198007988939,76561198007988939,486,0,550,0
CapyOfficial,76561198150149340,39,0,33910,0
76561198067721589,76561198067721589,422,0,220,0
gsteambath,76561198069625777,225,0,240,0
76561198049715896,76561198049715896,599,0,240,0
carouserwhite,76561198050033941,586,0,220,0
76561198077709322,76561198077709322,65,0,10,0
76561198045631910,76561198045631910,133,0,13230,0
76561198063633577,76561198063633577,20,0,4000,0
76561198060576252,76561198060576252,1149,0,34030,0
76561198078670623,76561198078670623,1001,0,4000,0
Lord_Casso,76561198062920282,3240,0,4000,0
76561198058789410,76561198058789410,6874,0,3910,0
76561198050876555,76561198050876555,283,0,20900,0
76561198059948130,76561198059948130,5438,0,4000,0
76561198038766477,76561198038766477,3759,0,4700,0
76561198070087725,76561198070087725,359,0,240,0
76561198042335464,76561198042335464,628,0,3920,0
azkhernan123,76561198091698258,30956,2787,10,2787
76561198052180785,76561198052180785,986,0,300,0
fsfs546hd,76561198061222572,196,0,300,0
CCcorye,76561198053174885,26,0,240,0
76561198045283919,76561198045283919,1727,0,4000,0
76561198081438874,76561198081438874,275,0,4000,0
76561198078509867,76561198078509867,86,0,240,0
76561198046848291,76561198046848291,9291,0,240,0
WeabDestoryer,76561198065387781,5813,1,4000,1
76561198072411281,76561198072411281,6209,0,4000,0
76561198240923172,76561198240923172,194,0,220,0
24902,76561198098050912,28950,42,4000,42
kggj,76561198069207428,44,0,240,0
asdasdfsadgdfhfgjggj,76561198067576443,7066,0,4000,0
76561198060996316,76561198060996316,100,0,220,0
elheat,76561197983123822,983,0,220,0
ElementalGodChaos,76561198069233677,542,0,3320,0
76561198077997574,76561198077997574,4888,0,300,0
76561198081095968,76561198081095968,1019,0,4000,0
76561198065784635,76561198065784635,2337,0,220,0
76561197971917242,76561197971917242,117,0,220,0
melonmaniac,76561198086065782,1699,0,4000,0
76561198083201608,76561198083201608,3792,426,4000,426
76561198048491595,76561198048491595,118,0,4000,0
76561198074108172,76561198074108172,8187,0,730,0
76561198028094250,76561198028094250,2351,0,4000,0
mexz1999,76561198088617152,732,0,220,0
IchMasKung,76561198078500447,2364,0,4000,0
HoxtonPleaseDontSueMe,76561198114282815,1252,0,220,0
76561198051215704,76561198051215704,6,0,30,0
cheetahpocalypse,76561198069513853,6948,0,4000,0
76561198067182841,76561198067182841,933,0,4000,0
Axzothrift,76561198127742020,1110,0,4000,0
76561198283109848,76561198283109848,35,0,220,0
76561197960281419,76561197960281419,1403,0,10,0
Chermoil,76561198027263304,939,0,70,0
76561198049867810,76561198049867810,7003,0,300,0
harharharharhar,76561198050545643,19530,0,4000,0
pussyhunter121,76561198058924783,1268,0,4000,0
76561198077733060,76561198077733060,6875,36,4000,36
DimSums,76561197994156537,8365,0,1250,0
76561198091638558,76561198091638558,876,0,240,0
76561198076375452,76561198076375452,3255,0,220,0
76561198040845885,76561198040845885,129,0,220,0
chicken_tonight,76561198126838278,111,0,240,0
chidvd,76561198001518866,263,0,10,0
76561198056960847,76561198056960847,710,0,4570,0
76561198024006038,76561198024006038,4615,1,2620,1
chillifuzzball,76561198040655133,789,0,220,0
76561198097450390,76561198097450390,6509,0,4000,0
76561197981448997,76561197981448997,2,0,220,0
76561198064984988,76561198064984988,2953,0,220,0
aerpub,76561198046429948,432,0,2100,0
76561198078733772,76561198078733772,7413,102,4000,102
76561198061273070,76561198061273070,6247,0,4000,0
Isiswannabe,76561198049434540,502,0,240,0
SmeshDoge,76561198042965357,720,0,6860,0
Chockie,76561198067673881,815,1,240,1
76561198065663269,76561198065663269,102,0,240,0
chronoris,76561198044805626,2429,0,105600,0
76561198080622032,76561198080622032,82,0,109600,0
76561198037342853,76561198037342853,204,0,240,0
harrisonnorris,76561198064483880,232,0,240,0
zaper151,76561197993752634,215,0,10,0
76561198018913829,76561198018913829,3932,0,220,0
StrikerAustralia,76561198072208503,74,0,10,0
pongping7,76561198049608935,92,0,4000,0
76561198142474106,76561198142474106,64619,1966,4000,1966
Los_Shmurdos,76561198096160922,183,0,220,0
ciborg2000,76561198088661413,2404,0,220,0
Mikinmash,76561198033422731,554,6,70,6
76561198060510583,76561198060510583,797,0,220,0
76561198074561107,76561198074561107,1,0,2200,0
76561197976842635,76561197976842635,3073,0,220,0
76561198046034574,76561198046034574,453,0,240,0
76561198005413640,76561198005413640,1562,0,240,0
OfficialSenix,76561198136322579,1369,0,240,0
mike14476,76561198072852261,3916,0,220,0
76561198066789278,76561198066789278,7,0,33910,0
kelby003,76561198096170611,74,0,20,0
Mattress121,76561198000398795,322,58,300,58
Clawz3z,76561198091318992,598,0,4000,0
76561198079650317,76561198079650317,109,0,220,0
76561198071207551,76561198071207551,209,0,240,0
76561198061039259,76561198061039259,513,9,220,9
76561198074202726,76561198074202726,12181,0,4000,0
76561198074347537,76561198074347537,277,0,240,0
76561198084239790,76561198084239790,523,0,4000,0
76561198082626118,76561198082626118,1501,0,4000,0
SurfChicken,76561198110476592,228,0,4000,0
76561198091507052,76561198091507052,15135,69,4000,69
Clouwolf,76561198077903992,4569,513,4000,513
76561198043339975,76561198043339975,779,0,240,0
69bmw,76561198058866284,11519,0,4000,0
76561198067414480,76561198067414480,5,0,2400,0
76561198078246064,76561198078246064,181,0,4000,0
iamshingo,76561198095765639,608,0,4000,0
76561198077538653,76561198077538653,2722,29,10500,29
SirParadiseLost,76561198047177419,4064,0,240,0
76561198064841423,76561198064841423,1274,0,1250,0
Deerunken,76561198018592645,33,0,320,0
Rafantasma,76561198064919306,293,0,4000,0
76561198079756695,76561198079756695,10020,0,4000,0
minguscannon,76561198052655800,772,0,3830,0
SupermanSocks17,76561198068254136,51,0,3920,0
76561198061456632,76561198061456632,177,0,240,0
76561198049614185,76561198049614185,2420,0,4000,0
76561198046958203,76561198046958203,9841,0,4000,0
76561198037893945,76561198037893945,1266,0,4700,0
combatDIDDLE,76561198079770286,30257,7,4000,7
76561198026344945,76561198026344945,27,0,70,0
CompoBlue,76561198071448720,283,0,240,0
FreshlySqueezedOrangeJukes,76561198048134122,852,0,220,0
76561198073807760,76561198073807760,2253,0,300,0
76561198069839577,76561198069839577,111,0,240,0
76561198172099661,76561198172099661,76458,3494,4000,3494
ConjuredMadness,76561198116243728,821,0,220,0
cookieblade,76561198050296173,5,0,220,0
coolslayer666,76561198072691234,4498,0,240,0
218939137821738213127983,76561198048509552,174,0,20,0
76561198072445092,76561198072445092,1,0,240,0
76561198051864639,76561198051864639,2368,0,4000,0
coolbolt1337,76561198065679195,122,0,4000,0
cheese_is_illuminati,76561198093828185,1030,0,220,0
ndrss,76561198087476344,1,0,2500,0
76561198081677554,76561198081677554,11928,0,4000,0
Gamercubeeyes,76561198050044751,272,0,240,0
76561198091515229,76561198091515229,288,0,70,0
NotJustAnyOrange,76561198044373565,1155,0,220,0
Cosmonaut123456789,76561198098805637,689,0,70,0
76561197971591275,76561197971591275,1274,0,220,0
76561198065379833,76561198065379833,95,0,4000,0
76561198067923747,76561198067923747,5762,0,240,0
76561198086931177,76561198086931177,3783,0,240,0
TheCheekyOne,76561198050928469,4661,0,240,0
Cow666,76561198088687428,64596,188,4000,188
76561198107928649,76561198107928649,331,0,4000,0
76561198056352983,76561198056352983,2605,0,4700,0
-Uplink-,76561198012202863,3194,0,4000,0
76561198104404617,76561198104404617,2940,5,240,5
76561198076906240,76561198076906240,359,0,4000,0
76561198083468887,76561198083468887,258,0,240,0
76561198071955492,76561198071955492,467,0,4000,0
76561198073799272,76561198073799272,88,0,4000,0
bruhbruhxd,76561198059296789,79,0,240,0
combee3,76561198075796545,1011,0,99900,0
skavenshere,76561198023724976,113,0,4000,0
Crazymac123,76561198093722206,3985,0,240,0
76561198050299999,76561198050299999,3,0,4000,0
76561198135673978,76561198135673978,221,0,4000,0
76561198045148546,76561198045148546,276,0,300,0
76561198077244610,76561198077244610,403,0,4000,0
76561198063850360,76561198063850360,2484,67,4000,67
76561198069905942,76561198069905942,1528,0,4000,0
